ID,Unnamed: 0,pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
1188,206522,206523,tcp,192.168.100.148,60187,192.168.100.6,80,205046,0,29,0,3,0,29,0,0.136153,0,1,DoS,TCP
1189,3125662,3125663,udp,192.168.100.150,62083,192.168.100.3,80,234885,1.902027,100,0,4,2.689871,100,0,0.494659,4.0364,1,DDoS,UDP
1190,2935637,2935638,udp,192.168.100.149,19138,192.168.100.3,80,44860,0.950669,87,2.042767,4,3.387215,100,0,0.492896,4.06124,1,DDoS,UDP
1191,1446517,1446518,udp,192.168.100.149,32859,192.168.100.5,80,42775,0.145709,100,3.253883,4,3.392914,100,0,0.281932,3.629704,1,DoS,UDP
1192,2864447,2864448,udp,192.168.100.150,55458,192.168.100.3,80,235831,0.291285,55,4.03009,4,4.321371,100,0,0.469032,4.612653,1,DDoS,UDP
1193,2471989,2471990,tcp,192.168.100.149,33399,192.168.100.3,80,34302,0,88,0,3,0,100,0,0.0709549999999999,0,1,DDoS,TCP
1194,2050140,2050141,tcp,192.168.100.150,44652,192.168.100.3,80,136747,0.090468,85,3.980335,3,4.070797,100,0,0.207028,4.16126,1,DDoS,TCP
1195,3325896,3325897,udp,192.168.100.148,15599,192.168.100.3,80,172969,0.64626,100,2.76772,4,3.6808,100,0,0.725521,4.171854,1,DDoS,UDP
1196,882993,882994,udp,192.168.100.147,31092,192.168.100.7,80,3560,0.460014,22,1.354016,4,2.382267,22,0,0.404804,2.598914,1,DoS,UDP
1197,2221335,2221336,tcp,192.168.100.149,10590,192.168.100.3,80,45795,1.696273,73,0,3,2.398861,100,0,0.282143,3.608905,1,DDoS,TCP
1198,600182,600183,tcp,192.168.100.150,8750,192.168.100.3,80,74402,0.016919,62,0.143792,1,0.164925,62,0.040208,0.10052,0.185208,1,DoS,TCP
1199,517939,517940,tcp,192.168.100.150,22381,192.168.100.3,80,254313,0,100,0.176513,1,0.176513,100,0,5.665305,0.176513,1,DoS,TCP
1200,2434150,2434151,tcp,192.168.100.150,7292,192.168.100.3,80,258611,0.091391,100,3.868579,3,3.95997,100,0,0.255687,4.051361,1,DDoS,TCP
1201,3373603,3373604,udp,192.168.100.150,16561,192.168.100.3,80,220676,1.923288,96,0,4,2.719894,100,0,0.490794,4.093627,1,DDoS,UDP
1202,753623,753624,udp,192.168.100.148,35350,192.168.100.6,80,136347,1.554193,100,0,4,2.691926,100,0,0.240996,3.593761,1,DoS,UDP
1203,2838803,2838804,udp,192.168.100.148,1525,192.168.100.3,80,210187,2.094115,100,0,4,2.942348,100,0,0.689469,4.704928,1,DDoS,UDP
1204,3377814,3377815,udp,192.168.100.149,11698,192.168.100.3,80,224887,1.940522,79,0,4,2.744035,100,0,0.484674,4.149901,1,DDoS,UDP
1205,1782988,1782989,tcp,192.168.100.150,28725,192.168.100.3,80,131748,0,53,0.227876,1,0.227876,100,0,4.388352,0.227876,1,DDoS,TCP
1206,2712438,2712439,udp,192.168.100.150,7175,192.168.100.3,80,83822,1.224418,100,2.010146,4,3.666865,100,0,0.399048,4.931413,1,DDoS,UDP
1207,2876596,2876597,udp,192.168.100.150,61584,192.168.100.3,80,247980,0.163991,100,4.027777,4,4.191769,100,0,0.48059,4.35576,1,DDoS,UDP
1208,3251249,3251250,udp,192.168.100.147,18024,192.168.100.3,80,98322,0.822475,100,2.979517,4,3.982335,100,0,1.003123,4.994102,1,DDoS,UDP
1209,1005727,1005728,udp,192.168.100.149,26876,192.168.100.5,80,126294,1.783614,94,0,4,3.08899,94,0,0.230682,4.1555,1,DoS,UDP
1210,1552279,1552280,udp,192.168.100.148,5275,192.168.100.6,80,148537,1.741357,100,0,4,3.015908,100,0,0.243696,4.047471,1,DoS,UDP
1211,598812,598813,tcp,192.168.100.148,1026,192.168.100.6,80,73032,0.026223,100,0,1,0.041989,100,0.035369,0.05305,0.072202,1,DoS,TCP
1212,1366409,1366410,udp,192.168.100.149,19181,192.168.100.5,80,224821,1.74957,100,0,4,2.120066,100,0,0.239115,3.997107,1,DoS,UDP
1213,91277,91278,tcp,192.168.100.147,40467,192.168.100.7,80,89801,0,100,0,3,0,100,0,0.12587,0,1,DoS,TCP
1214,3186437,3186438,udp,192.168.100.147,55692,192.168.100.3,80,33510,0.021022,87,3.959819,4,3.984848,100,0,1.002714,4.011222,1,DDoS,UDP
1215,2837712,2837713,udp,192.168.100.148,1202,192.168.100.3,80,209096,2.104066,100,0,4,2.955048,100,0,0.687692,4.734913,1,DDoS,UDP
1216,2103052,2103053,tcp,192.168.100.149,3327,192.168.100.3,80,189659,0.074395,75,3.896594,3,3.970989,100,0,0.248514,4.045384,1,DDoS,TCP
1217,735629,735630,udp,192.168.100.150,29435,192.168.100.3,80,118353,0.127486,100,4.454948,4,4.624999,100,0,0.389969,4.770541,1,DoS,UDP
1218,2418116,2418117,tcp,192.168.100.150,64262,192.168.100.3,80,242577,0.016085,36,3.968263,1,3.984318,100,0.130619,0.428955,4.000374,1,DDoS,TCP
1219,777320,777321,udp,192.168.100.149,31173,192.168.100.5,80,160044,2.109581,100,0,4,2.10825,100,0,0.207687,4.322453,1,DoS,UDP
1220,2016488,2016489,tcp,192.168.100.150,37783,192.168.100.3,80,103095,0.101054,99,4.030741,3,4.131785,100,0,0.20629,4.23283,1,DDoS,TCP
1221,2922058,2922059,udp,192.168.100.147,48419,192.168.100.3,80,31281,1.374604,52,1.960055,4,3.904005,100,0,1.024299,4.885904,1,DDoS,UDP
1222,1819469,1819470,tcp,192.168.100.148,46539,192.168.100.3,80,168229,0,40,0,3,0,100,0,0,0,1,DDoS,TCP
1223,1387923,1387924,udp,192.168.100.149,35118,192.168.100.5,80,246336,1.687612,100,0,4,2.057115,100,0,0.253325,3.72761,1,DoS,UDP
1224,646336,646337,udp,192.168.100.148,9969,192.168.100.6,80,29060,1.580316,100,0,4,2.73374,100,0,0.230266,3.773426,1,DoS,UDP
1225,1110312,1110313,udp,192.168.100.148,55184,192.168.100.6,80,230879,0.031547,100,3.500222,4,3.54857,100,0,0.280413,3.586554,1,DoS,UDP
1226,2031943,2031944,tcp,192.168.100.147,41984,192.168.100.3,80,118550,1.726348,100,0,1,2.439752,100,0,0.360898,3.737893,1,DDoS,TCP
1227,3481223,3481224,udp,192.168.100.150,1901,192.168.100.3,80,66143,0.975285,82,1.991527,4,2.69634,100,0,0.423052,4.07549,1,DDoS,UDP
1228,383815,383816,tcp,192.168.100.148,11589,192.168.100.6,80,120186,0.093702,100,0,3,0.046851,100,0,0.148723,0.234256,1,DoS,TCP
1229,326953,326954,tcp,192.168.100.147,213,192.168.100.7,80,63324,0,100,0,3,0,100,0,0.115253,0,1,DoS,TCP
1230,1385420,1385421,udp,192.168.100.149,32615,192.168.100.5,80,243833,1.697633,100,0,4,2.067433,100,0,0.251334,3.774233,1,DoS,UDP
1231,3497846,3497847,udp,192.168.100.147,18007,192.168.100.3,80,82766,1.003371,100,2.835537,4,4.254244,100,0,0.879631,4.987735,1,DDoS,UDP
1232,910146,910147,udp,192.168.100.148,10891,192.168.100.6,80,30713,1.431689,100,0,4,2.863368,100,0,0.280286,3.583799,1,DoS,UDP
1233,3500325,3500326,udp,192.168.100.150,5800,192.168.100.3,80,85245,0.918584,75,2.121176,4,3.42025,100,0,0.489293,4.071003,1,DDoS,UDP
1234,921211,921212,udp,192.168.100.148,15811,192.168.100.6,80,41778,1.431116,100,0,4,2.862216,100,0,0.280294,3.586093,1,DoS,UDP
1235,2257228,2257229,tcp,192.168.100.150,28703,192.168.100.3,80,81688,0.059741,100,3.602048,3,3.661788,100,0,0.270419,3.721529,1,DDoS,TCP
1236,3211744,3211745,udp,192.168.100.147,62782,192.168.100.3,80,58817,0.954809,100,2.965866,4,3.646292,100,0,0.931351,4.996582,1,DDoS,UDP
1237,2449208,2449209,tcp,192.168.100.149,30217,192.168.100.3,80,11520,0,50,0,3,0,50,0,0.071813,0,1,DDoS,TCP
1238,240726,240727,tcp,192.168.100.150,50857,192.168.100.3,80,239250,0,100,0.183229,1,0.183229,100,0,5.457651,0.183229,1,DoS,TCP
1239,1736525,1736526,tcp,192.168.100.147,30548,192.168.100.3,80,85285,2.241983,85,0.124598,1,2.366581,100,0,0.206733,4.608564,1,DDoS,TCP
1240,305140,305141,tcp,192.168.100.149,1987,192.168.100.5,80,41511,2.01613,100,0,1,1.189916,100,0,0.135781,4.681518,1,DoS,TCP
1241,776226,776227,udp,192.168.100.147,55071,192.168.100.7,80,158950,0.892151,100,2.558238,4,3.063485,100,0,0.35565,4.845575,1,DoS,UDP
1242,2928979,2928980,udp,192.168.100.150,20938,192.168.100.3,80,38202,0.941579,100,2.040311,4,3.371902,100,0,0.494491,4.039929,1,DDoS,UDP
1243,351912,351913,tcp,192.168.100.147,11834,192.168.100.7,80,88283,0,100,0,3,0,100,0,0.164999,0,1,DoS,TCP
1244,2499963,2499964,tcp,192.168.100.149,38693,192.168.100.3,80,62276,0.079619,48,0,1,0.045968,100,0,0.092528,0.183872,1,DDoS,TCP
1245,342071,342072,tcp,192.168.100.147,6291,192.168.100.7,80,78442,0,100,0,3,0,100,0,0.111184,0,1,DoS,TCP
1246,2521462,2521463,tcp,192.168.100.147,14061,192.168.100.3,80,83775,0,100,0,3,0,100,0,0.079873,0,1,DDoS,TCP
1247,103105,103106,tcp,192.168.100.148,31925,192.168.100.6,80,101629,0.076959,30,0,1,0.044578,30,0.052263,0.129321,0.197204,1,DoS,TCP
1248,402176,402177,tcp,192.168.100.149,34575,192.168.100.5,80,138548,2.062811,77,0,3,1.190964,77,0,0.114892,4.763858,1,DoS,TCP
1249,1697593,1697594,tcp,192.168.100.148,16822,192.168.100.3,80,46353,0.106177,100,0,1,0.106177,100,0,0.195106,0.212353,1,DDoS,TCP
1250,3205912,3205913,udp,192.168.100.148,48208,192.168.100.3,80,52985,0.647707,86,2.773241,4,3.689116,100,0,0.723942,4.160042,1,DDoS,UDP
1251,3526547,3526548,udp,192.168.100.148,54736,192.168.100.3,80,111467,0.726389,88,2.581184,4,3.608156,100,0,0.738635,4.143062,1,DDoS,UDP
1252,1686726,1686727,tcp,192.168.100.147,17811,192.168.100.3,80,35486,0.105339,78,0,1,0.105339,100,0,0.205812,0.210678,1,DDoS,TCP
1253,2931259,2931260,udp,192.168.100.148,53939,192.168.100.3,80,40482,0.632776,100,2.761364,4,3.656228,100,0,0.729245,4.108519,1,DDoS,UDP
1254,1254856,1254857,udp,192.168.100.149,62444,192.168.100.5,80,113268,1.728018,100,0,4,2.105393,100,0,0.221502,3.828324,1,DoS,UDP
1255,2605065,2605066,tcp,192.168.100.149,50260,192.168.100.3,80,167379,0.091371,91,0,1,0.064609,100,0,0.10731,0.193827,1,DDoS,TCP
1256,605219,605220,tcp,192.168.100.150,9701,192.168.100.3,80,79439,0.024292,46,0.128393,1,0.154786,46,0.040213,0.100532,0.187028,1,DoS,TCP
1257,1403755,1403756,udp,192.168.100.150,23336,192.168.100.3,80,6,1.918422,50,0,4,3.486616,50,0,0.542245,4.829282,1,DoS,UDP
1258,755093,755094,udp,192.168.100.150,35957,192.168.100.3,80,137817,0.096879,47,4.460898,4,4.579004,47,0,0.394215,4.730583,1,DoS,UDP
1259,1196194,1196195,udp,192.168.100.147,10776,192.168.100.7,80,54606,0.287458,100,3.157516,4,3.599809,100,0,0.217294,3.962606,1,DoS,UDP
1260,1937151,1937152,tcp,192.168.100.149,33266,192.168.100.3,80,23755,1.894019,89,0,3,2.678506,100,0,0.249456,4.030522,1,DDoS,TCP
1261,816036,816037,udp,192.168.100.150,56347,192.168.100.3,80,198760,0.36664,100,3.757635,4,4.370289,100,0,0.412447,4.720085,1,DoS,UDP
1262,856624,856625,udp,192.168.100.148,61379,192.168.100.6,80,239348,1.717449,100,0,4,2.909674,100,0,0.266095,4.462151,1,DoS,UDP
1263,1299588,1299589,udp,192.168.100.147,57498,192.168.100.7,80,158000,1.806113,100,0,4,1.474298,100,0,0.200155,3.75122,1,DoS,UDP
1264,1472724,1472725,udp,192.168.100.150,13773,192.168.100.3,80,68982,1.924917,100,0,4,3.848471,100,0,0.594833,4.908412,1,DoS,UDP
1265,25014,25015,tcp,192.168.100.148,8282,192.168.100.6,80,23538,0,100,0,3,0,100,0,0.127743,0,1,DoS,TCP
1266,2613425,2613426,tcp,192.168.100.149,52536,192.168.100.3,80,175739,0,27,0,3,0,100,0,0.070243,0,1,DDoS,TCP
1267,1939348,1939349,tcp,192.168.100.150,31656,192.168.100.3,80,25952,1.959056,82,0,1,2.766156,100,0,0.273622,4.283913,1,DDoS,TCP
1268,3438285,3438286,udp,192.168.100.148,35190,192.168.100.3,80,23205,0.645865,100,2.755798,4,3.668626,100,0,0.728779,4.152799,1,DDoS,UDP
1269,2901037,2901038,udp,192.168.100.148,48456,192.168.100.3,80,10260,0.632097,84,2.761248,4,3.655163,100,0,0.729491,4.104805,1,DDoS,UDP
1270,2939349,2939350,udp,192.168.100.149,20162,192.168.100.3,80,48572,0.950471,65,2.038717,4,3.382883,100,0,0.49306,4.057445,1,DDoS,UDP
1271,2654470,2654471,udp,192.168.100.148,6695,192.168.100.3,80,25854,0.314911,100,3.481754,4,3.926946,100,0,0.532142,4.159831,1,DDoS,UDP
1272,890589,890590,udp,192.168.100.148,2278,192.168.100.6,80,11156,1.432377,100,0,4,2.864684,100,0,0.280287,3.594348,1,DoS,UDP
1273,1187571,1187572,udp,192.168.100.147,4196,192.168.100.7,80,45983,0.718258,100,2.125674,4,3.346519,100,0,0.217644,3.978961,1,DoS,UDP
1274,3198875,3198876,udp,192.168.100.149,40428,192.168.100.3,80,45948,0.993249,82,2.031202,4,3.435561,100,0,0.485522,4.16321,1,DDoS,UDP
1275,1758337,1758338,tcp,192.168.100.147,36019,192.168.100.3,80,107097,2.287131,79,0,3,2.287131,100,0,0.140094,4.574261,1,DDoS,TCP
1276,1957258,1957259,tcp,192.168.100.147,21110,192.168.100.3,80,43862,0.301453,65,2.936353,3,3.357619,100,0,0.29527,3.624933,1,DDoS,TCP
1277,2532201,2532202,tcp,192.168.100.147,20325,192.168.100.3,80,94514,0,42,0,3,0,100,0,0.0763809999999999,0,1,DDoS,TCP
1278,3588493,3588494,tcp,192.168.100.150,44670,192.168.100.6,4998,11260,0,25,0.000034,1,0.000034,100,0,0,0.000034,1,Reconnaissance,OS_Fingerprint
1279,2152015,2152016,tcp,192.168.100.149,22411,192.168.100.3,80,238623,0.030408,48,3.845968,3,3.87636,100,0,0.251631,3.906753,1,DDoS,TCP
1280,226530,226531,tcp,192.168.100.149,60306,192.168.100.5,80,225054,0,100,0,3,0,100,0,0.114313,0,1,DoS,TCP
1281,1091541,1091542,udp,192.168.100.147,14063,192.168.100.7,80,212108,0.533429,100,2.540313,4,2.847228,100,0,0.406329,3.912933,1,DoS,UDP
1282,406990,406991,tcp,192.168.100.148,22170,192.168.100.6,80,143362,0,100,0,3,0,100,0,0.138168,0,1,DoS,TCP
1283,3163438,3163439,udp,192.168.100.147,48805,192.168.100.3,80,10511,0.944207,63,2.978091,4,4.313387,100,0,1.003266,4.98589,1,DDoS,UDP
1284,1792804,1792805,tcp,192.168.100.150,31154,192.168.100.3,80,141564,0,27,0,3,0,100,0,0,0,1,DDoS,TCP
1285,592129,592130,tcp,192.168.100.149,58533,192.168.100.5,80,66349,0,100,0,3,0,100,0,0.054312,0,1,DoS,TCP
1286,986696,986697,udp,192.168.100.147,53147,192.168.100.7,80,107263,0.431738,100,1.432658,4,2.397573,100,0,0.404006,2.604074,1,DoS,UDP
1287,661170,661171,udp,192.168.100.148,15028,192.168.100.6,80,43894,1.571571,100,0,4,2.720316,100,0,0.231344,3.717525,1,DoS,UDP
1288,2670139,2670140,udp,192.168.100.148,14289,192.168.100.3,80,41523,0.304072,91,3.494179,4,3.924184,100,0,0.600408,4.142396,1,DDoS,UDP
1289,2331409,2331410,tcp,192.168.100.150,45121,192.168.100.3,80,155870,0.054354,100,3.67715,3,3.731496,100,0,0.267804,3.785842,1,DDoS,TCP
1290,2939175,2939176,udp,192.168.100.150,23574,192.168.100.3,80,48398,0.939105,57,2.044944,4,3.373035,100,0,0.494588,4.039636,1,DDoS,UDP
1291,2509404,2509405,tcp,192.168.100.148,62543,192.168.100.3,80,71717,1.133874,19,0.334202,1,1.468076,100,0,0.0733679999999999,2.601951,1,DDoS,TCP
1292,2489078,2489079,tcp,192.168.100.150,21687,192.168.100.3,80,51391,0.106619,76,0,1,0.128636,100,0.063733,0.181448,0.235422,1,DDoS,TCP
1293,3077555,3077556,udp,192.168.100.149,44500,192.168.100.3,80,186778,0.003068,87,4.051896,4,4.054631,100,0,0.411105,4.057367,1,DDoS,UDP
1294,1971744,1971745,tcp,192.168.100.147,25611,192.168.100.3,80,58351,0.290831,93,2.95846,3,3.363679,100,0,0.295048,3.627307,1,DDoS,TCP
1295,3090736,3090737,udp,192.168.100.149,47692,192.168.100.3,80,199959,1.912354,100,0,4,2.704471,100,0,0.493426,4.061264,1,DDoS,UDP
1296,1837695,1837696,tcp,192.168.100.148,50714,192.168.100.3,80,186455,0,79,0.263233,1,0.263233,100,0,3.798916,0.263233,1,DDoS,TCP
1297,3099526,3099527,udp,192.168.100.149,49954,192.168.100.3,80,208749,1.9094,100,0,4,2.700295,100,0,0.493417,4.055049,1,DDoS,UDP
1298,2239812,2239813,tcp,192.168.100.150,23248,192.168.100.3,80,64272,0.033942,49,3.61873,3,3.652672,100,0,0.270993,3.686613,1,DDoS,TCP
1299,2330414,2330415,tcp,192.168.100.149,38699,192.168.100.3,80,154875,0.047479,72,3.471146,3,3.518625,100,0,0.28321,3.566105,1,DDoS,TCP
1300,3194449,3194450,udp,192.168.100.149,39392,192.168.100.3,80,41522,0.997044,100,2.02354,4,3.433265,100,0,0.485734,4.163614,1,DDoS,UDP
1301,1054599,1054600,udp,192.168.100.147,64994,192.168.100.7,80,175166,0.020792,100,2.546756,4,2.57917,100,0,0.38637,2.599266,1,DoS,UDP
1302,2037296,2037297,tcp,192.168.100.148,15431,192.168.100.3,80,123903,1.936479,13,0,1,2.704669,100,0,0.337789,4.429158,1,DDoS,TCP
1303,378711,378712,tcp,192.168.100.147,18566,192.168.100.7,80,115082,1.774484,100,0,3,1.024499,100,0,0.178939,4.097996,1,DoS,TCP
1304,2108966,2108967,tcp,192.168.100.149,7033,192.168.100.3,80,195573,0.04305,93,3.92965,3,3.972711,100,0,0.247997,4.015772,1,DDoS,TCP
1305,2260052,2260053,tcp,192.168.100.149,23687,192.168.100.3,80,84512,1.631067,100,0.105038,1,2.404754,100,0,0.351896,3.709688,1,DDoS,TCP
1306,108394,108395,tcp,192.168.100.150,16566,192.168.100.3,80,106918,0.050633,8,0.055411,1,0.106043,8,0.038025,0.114076,0.156676,1,DoS,TCP
1307,2904814,2904815,udp,192.168.100.150,14668,192.168.100.3,80,14037,0.94,56,2.043341,4,3.372702,100,0,0.494444,4.038414,1,DDoS,UDP
1308,61110,61111,tcp,192.168.100.150,6934,192.168.100.3,80,59634,0.044378,51,0.044381,1,0.088759,51,0.041946,0.125838,0.133137,1,DoS,TCP
1309,2417077,2417078,tcp,192.168.100.149,59411,192.168.100.3,80,241538,0.140723,70,3.371103,3,3.511826,100,0,0.282624,3.652548,1,DDoS,TCP
1310,655873,655874,udp,192.168.100.150,2615,192.168.100.3,80,38597,1.783351,100,0,4,3.323208,100,0,0.382303,4.710894,1,DoS,UDP
1311,3235450,3235451,udp,192.168.100.147,6625,192.168.100.3,80,82523,1.240887,100,1.981136,4,3.639812,100,0,0.859996,4.965433,1,DDoS,UDP
1312,3067173,3067174,udp,192.168.100.148,26750,192.168.100.3,80,176396,0.640334,100,2.748709,4,3.654272,100,0,0.729684,4.110425,1,DDoS,UDP
1313,1490162,1490163,udp,192.168.100.149,40458,192.168.100.5,80,86420,0.123105,46,3.261889,4,3.37077,46,0,0.282976,3.568907,1,DoS,UDP
1314,553541,553542,tcp,192.168.100.149,44745,192.168.100.5,80,27760,0.540261,66,0,3,0.31192,66,0,0.067757,1.247679,1,DoS,TCP
1315,2887365,2887366,udp,192.168.100.150,1378,192.168.100.3,80,258749,0.029719,100,4.030446,4,4.060165,100,0,0.4934,4.089884,1,DDoS,UDP
1316,2914812,2914813,udp,192.168.100.148,50792,192.168.100.3,80,24035,0.634437,100,2.759726,4,3.656953,100,0,0.729412,4.107183,1,DDoS,UDP
1317,2426437,2426438,tcp,192.168.100.148,50003,192.168.100.3,80,250898,0.009395,100,3.222851,3,3.232204,100,0,0.316855,3.241558,1,DDoS,TCP
1318,1977292,1977293,tcp,192.168.100.147,27345,192.168.100.3,80,63899,1.462889,83,0,1,2.504204,100,0,0.353788,3.593317,1,DDoS,TCP
1319,3010222,3010223,udp,192.168.100.147,11666,192.168.100.3,80,119445,1.368366,51,1.975403,4,3.910547,100,0,1.0251,4.885496,1,DDoS,UDP
1320,2039554,2039555,tcp,192.168.100.150,41855,192.168.100.3,80,126161,0.073483,85,4.036577,3,4.11006,100,0,0.206695,4.183543,1,DDoS,TCP
1321,1052705,1052706,udp,192.168.100.150,13217,192.168.100.3,80,173272,1.790001,100,0,4,3.579779,100,0,0.446609,4.489971,1,DoS,UDP
1322,2309450,2309451,tcp,192.168.100.150,40777,192.168.100.3,80,133911,0.060748,77,3.607684,3,3.668432,100,0,0.269876,3.72918,1,DDoS,TCP
1323,3401201,3401202,udp,192.168.100.150,28999,192.168.100.3,80,248274,1.926671,72,0,4,2.724701,100,0,0.490695,4.096801,1,DDoS,UDP
1324,2243527,2243528,tcp,192.168.100.148,61477,192.168.100.3,80,67987,1.60481,52,0,1,2.267807,100,0,0.385348,3.4786,1,DDoS,TCP
1325,74144,74145,tcp,192.168.100.148,24258,192.168.100.6,80,72668,0.088222,95,0,1,0.05166,95,0.051066,0.128017,0.226362,1,DoS,TCP
1326,141772,141773,tcp,192.168.100.147,53499,192.168.100.7,80,140296,0,74,0,3,0,74,0,0.119485,0,1,DoS,TCP
1327,2642725,2642726,udp,192.168.100.147,16049,192.168.100.3,80,14109,0.458295,100,3.992546,4,4.338696,100,0,0.838494,4.986311,1,DDoS,UDP
1328,2009408,2009409,tcp,192.168.100.150,36307,192.168.100.3,80,96015,0.090826,100,4.03744,3,4.128266,100,0,0.206329,4.219092,1,DDoS,TCP
1329,2305996,2305997,tcp,192.168.100.148,15858,192.168.100.3,80,130457,1.546098,50,0,3,2.180363,100,0,0.30753,3.41247,1,DDoS,TCP
1330,284421,284422,tcp,192.168.100.149,61678,192.168.100.5,80,20792,1.994026,73,0,3,1.151252,73,0,0.13588,4.605006,1,DoS,TCP
1331,408808,408809,tcp,192.168.100.148,22862,192.168.100.6,80,145180,0.137416,100,0,1,0.112054,100,0.054584,0.137634,0.291183,1,DoS,TCP
1332,2247369,2247370,tcp,192.168.100.147,51413,192.168.100.3,80,71829,1.404438,100,0,3,1.986112,100,0,0.331544,2.992944,1,DDoS,TCP
1333,1318267,1318268,udp,192.168.100.148,57429,192.168.100.6,80,176679,1.919527,100,0,4,3.259747,100,0,0.18849,4.962951,1,DoS,UDP
1334,2648126,2648127,udp,192.168.100.148,3354,192.168.100.3,80,19510,0.318553,73,3.480411,4,3.930482,100,0,0.598097,4.17258,1,DDoS,UDP
1335,1439600,1439601,udp,192.168.100.150,62246,192.168.100.3,80,35858,1.907171,100,0,4,3.814263,100,0,0.626624,4.79113,1,DoS,UDP
1336,1463386,1463387,udp,192.168.100.150,6931,192.168.100.3,80,59644,1.92467,100,0,4,3.84785,100,0,0.615537,4.911876,1,DoS,UDP
1337,201707,201708,tcp,192.168.100.150,35697,192.168.100.3,80,200231,0,100,0.175387,1,0.175387,100,0,5.701677,0.175387,1,DoS,TCP
1338,3515677,3515678,udp,192.168.100.150,10546,192.168.100.3,80,100597,0.926051,100,2.103249,4,3.412873,100,0,0.489822,4.072188,1,DDoS,UDP
1339,902391,902392,udp,192.168.100.148,6784,192.168.100.6,80,22958,1.432412,30,0,4,2.864805,30,0,0.280347,3.586509,1,DoS,UDP
1340,1488915,1488916,udp,192.168.100.147,41937,192.168.100.7,80,85173,0.508306,100,2.498496,4,3.375149,100,0,0.287087,3.743336,1,DoS,UDP
1341,3665172,3665173,tcp,192.168.100.150,61890,192.168.100.5,481,5909,0,100,0.000933,1,0.000933,100,0,0,0.000933,1,Reconnaissance,Service_Scan
1342,2223416,2223417,tcp,192.168.100.148,31526,192.168.100.3,80,47876,0.105291,63,3.095706,1,3.212928,100,0,0.392908,3.351065,1,DDoS,TCP
1343,3086571,3086572,udp,192.168.100.148,35462,192.168.100.3,80,195794,1.284019,100,1.385764,4,3.201639,100,0,0.729136,4.111284,1,DDoS,UDP
1344,2079355,2079356,tcp,192.168.100.147,53528,192.168.100.3,80,165962,1.740088,100,0,1,2.460716,100,0,0.364956,3.713824,1,DDoS,TCP
1345,3401394,3401395,udp,192.168.100.149,24121,192.168.100.3,80,248467,1.939438,76,0,4,2.742181,100,0,0.484588,4.16292,1,DDoS,UDP
1346,1130812,1130813,udp,192.168.100.149,55014,192.168.100.5,80,251380,0.017501,77,4.066396,4,4.090778,77,0,0.243468,4.107152,1,DoS,UDP
1347,1129748,1129749,udp,192.168.100.148,63619,192.168.100.6,80,250316,0.037263,76,3.49875,4,3.5529,76,0,0.280431,3.592726,1,DoS,UDP
1348,1319561,1319562,udp,192.168.100.148,57955,192.168.100.6,80,177973,1.908971,97,0,4,3.249848,97,0,0.188409,4.907387,1,DoS,UDP
1349,1569926,1569927,udp,192.168.100.148,16202,192.168.100.6,80,166184,1.743766,100,0,4,3.020075,100,0,0.226043,4.048879,1,DoS,UDP
1350,2917996,2917997,udp,192.168.100.147,47429,192.168.100.3,80,27219,1.375534,100,1.957552,4,3.90279,100,0,1.024247,4.888787,1,DDoS,UDP
1351,1304748,1304749,udp,192.168.100.148,52838,192.168.100.6,80,163160,2.023088,100,0,4,1.651456,100,0,0.188638,4.198004,1,DoS,UDP
1352,2136799,2136800,tcp,192.168.100.147,65273,192.168.100.3,80,223407,1.639804,100,0,3,2.318909,100,0,0.29937,3.499185,1,DDoS,TCP
1353,2536397,2536398,tcp,192.168.100.148,1477,192.168.100.3,80,98711,1.321475,100,0,3,0.934424,100,0,0.072228,2.803271,1,DDoS,TCP
1354,669947,669948,udp,192.168.100.150,7390,192.168.100.3,80,52671,1.782905,70,0,4,3.315138,70,0,0.384204,4.708279,1,DoS,UDP
1355,1491230,1491231,udp,192.168.100.149,40950,192.168.100.5,80,87488,0.114984,100,3.262968,4,3.369232,100,0,0.283027,3.553845,1,DoS,UDP
1356,3509616,3509617,udp,192.168.100.150,8519,192.168.100.3,80,94536,0.923238,100,2.109513,4,3.415167,100,0,0.489663,4.070008,1,DDoS,UDP
